genes	brain	SP
Aggf1	0.152215965870076	0.168737454441415
Agk	0.289744395208073	0.296212771532498
Agl	0.224192932628848	0.284136508099145
Agmat	0.0107670138845363	0.0385550972312467
Agmo	0.10845460632784	0.146857361854514
Ago1	0.247261643094172	0.27519419230893
Ago2	0.297200991303346	0.317165185985249
Ago3	0.334272367500896	0.423347240384988
Ago4	0.199792582957999	0.2179612850669
Agpat1	0.10272442872305	0.101737976862982
Agpat2	0.0239824048756445	0.0245207521588243
Agpat3	0.277833720509657	0.297918667699011
Agpat4	0.28327711454652	0.284640702802546
Agpat5	0.235395454701511	0.258573094773843
Agps	0.297000727718943	0.336985941688405
Agr2	0.00761320788697256	NA
Agr3	0.00761320788697256	0.00679894651686529
Agrn	0.348826801523247	0.386769019217758
Agrp	0.00761320788697256	0.0117766652020204
Agt	0.0360037698251655	0.0539488697915163
Agtpbp1	0.44733164358524	0.427410774346119
Agtr2	0.012840727577682	0.0346880102135179
Agtrap	0.0327786761888561	0.0532844259344697
Agxt2	0.0086134313717757	0.0179908167467476
Ahctf1	0.262752342237959	0.278348894214919
Ahcy	0.0462936707311736	0.0426821556845354
Ahcyl1	0.295524029391333	0.330096323054053
Ahcyl2	0.404109974084978	0.454940517378893
Ahdc1	0.331823346756624	0.338889053525666
Ahi1	0.472475913367081	0.589859190505321
Ahnak	0.06804907181309	0.0808373465763282
Ahnak2	0.0700179784033212	0.0707843351941282
Ahrr	0.0486673335317901	0.028856827723983
Ahsa1	0.0929467231023767	0.112534345282206
Ahsa2	0.171972082296158	0.185755988077966
Ahsg	0.00340465113863222	0.00961538461538462
AI314180	0.430027099349867	0.490962272834403
AI429214	0.0209187398039312	0.0228266629699302
AI464131	0.0596102908197262	0.0652073039182385
AI481877	0.0176937527605149	0.0179908167467476
AI593442	0.123200726756393	0.139898221112346
AI597479	0.0965628211767103	0.101959013073099
AI661453	0.00833989972832039	0.00679894651686529
AI837181	0.0325027813893199	0.0304191745035522
AI846148	0.205212597670622	0.211022068399878
Aicda	0.00589709711163649	NA
Aida	0.149312490873884	0.165495785648427
Aif1	0.0341208323946352	0.0235582318451527
Aif1l	0.0521744635097801	0.0527639128549419
Aifm1	0.168380246263969	0.207199391043174
Aifm2	0.0492790127255756	0.0822735314515559
Aifm3	0.112730215197978	0.203243677818511
Aig1	0.483750404120268	0.474661719792104
Aim1	0.0482177389679559	0.0518764905361089
Aim1l	0.0335533240892338	0.0319053755514668
Aim2	0.183890322842872	0.145801841329189
Aimp1	0.130057370189025	0.145004660779874
Aimp2	0.0706495261678954	0.0615540910497405
Aip	0.0713624779152923	0.0785706602883127
Aipl1	0.00833989972832039	0.0152043123112404
Aire	0.0149098661629326	0.0204006120275414
Ajap1	0.248671179209936	0.369885474509439
Ajuba	0.0234750103228031	0.0304191745035522
Ak1	0.0748023099625567	0.105856174650199
Ak2	0.114269569774994	0.14157917563988
Ak3	0.115184416012652	0.142692540036875
Ak4	0.116653226479155	0.100318482521629
Ak5	0.28066752532775	0.371757299074658
Ak7	0.0719069246280009	0.0993341588789073
Ak8	0.0617829988967767	0.0688396417684587
Ak9	0.0625769800731995	0.0621769179887617
Akap1	0.151486174581064	0.155014633447079
Akap10	0.274841307046167	0.307483382213364
Akap11	0.287537344799899	0.308679201598557
Akap12	0.169365139642091	0.203354797129842
Akap13	0.283097065949278	0.333988570938579
Akap14	0.0314364229252932	0.0277666390765137
Akap3	0.0107670138845363	NA
Akap5	0.081419661407986	0.110737714450066
Akap6	0.678670891651395	0.684422150966124
Akap7	0.232697668848971	0.265739677093784
Akap8	0.239870442070221	0.301613440156607
Akap8l	0.301555725400359	0.363836413302229
Akap9	0.511347563119061	0.521396213299798
Akip1	0.0366125899428978	0.0383900677905637
Akirin1	0.115877674928285	0.134294616190467
Akirin2	0.141674583703221	0.132109174802572
Akna	0.0897140249090087	0.0729082992018745
Akr1a1	0.16903305817096	0.172338928054032
Akr1b3	0.0656882774028274	0.0664896910329064
Akr1d1	0.0136197886746149	0.0135988359894568
Akr1e1	0.073511246548631	0.0821738257499246
Akt1	0.132873128347075	0.144959399484925
Akt1s1	0.0694883024984785	0.0762250412454714
Akt2	0.198933150479686	0.192110439039951
Akt3	0.620013657312082	0.552850860218968
Aktip	0.168594360006694	0.21055481872862
Alad	0.0765187350941287	0.108180263543719
Alas1	0.131065500011113	0.148893369317291
Alas2	0.051645537563111	0.0507320232888892
Alb	0.00680942067691919	NA
Alcam	0.438128169373953	0.528462051618594
Aldh16a1	0.0625793549912912	0.0644010964826368
Aldh18a1	0.16781827378962	0.159501637838861
Aldh1a2	0.0569355658407818	0.0758574802707272
Aldh1a3	0.037272102270333	0.0273748507456868
Aldh1b1	0.0241477376321461	0.0225547682155007
Aldh1l1	0.200085883042962	0.194026205675973
Aldh1l2	0.172131674235228	0.169185386132255
Aldh3a1	0.00481493172198371	0.00912191262043974
Aldh3a2	0.114002579343112	0.141541987300222
Aldh3b1	0.0234984835131488	0.0245207521588243
Aldh4a1	0.0449866831707453	0.0559266793114787
Aldh5a1	0.130785031303269	0.184129157777324
Aldh6a1	0.109914339037012	0.125897539058447
Aldh7a1	0.18570340763701	0.225658796636005
Aldh8a1	0.0186511774238248	0.0280431470571369
Aldh9a1	0.117976552025195	0.131540775789005
Aldob	0.0323453594866307	0.0574268850293507
Aldoc	0.0628982438391128	0.10745792138172
Alg11	0.0902688579045177	0.100666079063893
Alg12	0.0890535324516587	0.0934203761561352
Alg14	0.116887988783831	0.127582400749931
Alg2	0.158965758042845	0.114580867403083
Alg3	0.0580477664024896	0.0557603658369096
Alg5	0.107732099811885	0.105341982772003
Alg6	0.150687073619471	0.185443885612382
Alg8	0.111156832891082	0.111256918134743
Alk	0.220718791840132	0.421642357844236
Alkbh2	0.0570985521072779	0.0628690221458308
Alkbh3	0.143808145483256	0.164833420868043
Alkbh4	0.0540579532938625	0.067062984350618
Alkbh5	0.119506237969646	0.132907743574983
Alkbh6	0.0687794153891518	0.0874828387204402
Alkbh7	0.0456886432147636	0.0519561180444344
Alkbh8	0.214548432345063	0.240549794763704
Allc	0.0201461581234238	0.0192334367747743
Alms1	0.26533816376871	0.268971878472441
Alox12	0.0149200077377667	0.0117766652020204
Alox12b	0.0090081734779661	0.023802502726712
Alox15	0.00589709711163649	0.00961538461538462
Alox5	0.0275056545754992	0.0367178245969865
Alox5ap	0.0173628985830593	0.0166558746885991
Alox8	0.0154437980097709	0.0367137551198035
Aloxe3	0.0764305830334329	0.0750248509261547
Alpk1	0.0919908935403054	0.113379061229082
Alpk2	0.0331359547538157	0.037264349382002
Alpk3	0.049310493464883	0.0566213094039756
Alpl	0.0547914718010035	0.076529183578133
Als2	0.243333211758682	0.260202742559843
Als2cl	0.0702107847847415	0.123221008691306
Als2cr11	0.0353692279353394	0.0308510815298651
Als2cr12	0.0170725404053279	0.0166558746885991
Alx1	0.0145189271414489	NA
Alx3	0.0211902098663144	0.00679894651686529
Alx4	0.0383984005483407	0.0225547682155007
Amacr	0.0388653974881718	0.046660864754361
Ambn	0.0119170560386822	0.0179908167467476
Ambra1	0.485477925804163	0.51108979207111
Amdhd1	0.0149098661629326	0.00961538461538462
Amdhd2	0.0916073083122457	0.10862346563776
Amer1	0.115627756524043	0.134113113596396
Amer2	0.0832342299944601	0.0785477530013504
Amer3	0.0865895185715742	0.0781340760170075
Amfr	0.19293695326442	0.201219693911689
Amh	0.0261304202199908	0.0144239104294098
Amhr2	0.0221538636705734	0.0379510707571278
Amigo1	0.058476995020972	0.0698783008676044
Amigo2	0.0258928321086708	0.0254469755794763
Amigo3	0.0201461581234238	0.0235582318451527
Ammecr1	0.189410742138871	0.20218250058162
Ammecr1l	0.187494956859684	0.214110733954529
Amn	0.0280978610617817	0.0385550972312467
Amn1	0.233111343140408	0.21931557832987
Amot	0.13300504705785	0.140292164373973
Amotl1	0.179863658532231	0.199561079823667
Amotl2	0.103638177021121	0.138145766133718
Ampd1	0.0186511774238248	0.021504630445456
Ampd2	0.121502039468807	0.145356957080215
Ampd3	0.141499822508751	0.194328648614863
Amph	0.481304691966987	0.568960167682629
Amt	0.0626291114166842	0.0768481305929129
Amz1	0.112558430421105	0.135514586961354
Amz2	0.155434138297017	0.159777393929018
Anapc1	0.290906931186254	0.314728062248382
Anapc10	0.204573887628363	0.235452281194557
Anapc11	0.0904139614137905	0.0990822370610358
Anapc13	0.0476468789825069	0.0523998627502978
Anapc15	0.0654164903810561	0.0675706000087025
Anapc16	0.123908534422712	0.134181054949532
Anapc2	0.162254820070104	0.173966176837441
Anapc4	0.259916784906033	0.282148008171718
Anapc5	0.332535554862829	0.376014749464097
Anapc7	0.127558431309047	0.146129392671322
Angel1	0.0750071632724697	0.0873333451048002
Angel2	0.18666561769304	0.174365289302758
Angpt1	0.212597124296569	0.188528375015912
Angpt2	0.0632855233028903	0.057679339926712
Angpt4	0.0131872272349847	0.0320168524144508
Angptl1	0.0342426324829822	0.030545775873435
Angptl2	0.0643674116498433	0.0722095169300447
Angptl3	0.0257276951104151	0.023802502726712
Angptl4	0.0393910083975089	0.0273748507456868
Angptl6	0.0283833545057784	0.0391499616195937
Angptl7	0.0163827385626719	0.0135988359894568
Ank	0.432101108008565	0.437470585762277
Ank1	0.288065706329317	0.466081767168462
Ank2	0.848970576407842	0.940813841563661
Ank3	0.826305474935521	0.840680275712487
Ankar	0.0269228166385612	0.0272052195500258
Ankdd1a	0.0593192348974026	0.0856178443347417
Ankdd1b	0.0156632254958315	0.0192334367747743
Ankef1	0.0482177389679559	0.0560576789321235
Ankfy1	0.313786746793679	0.34762409102606
Ankib1	0.350704345241229	0.390640685150314
Ankk1	0.0122764981142695	0.00961538461538462
Ankle1	0.0491814712064115	0.0393166756987773
Ankle2	0.160643657059038	0.165205351857969
Ankmy1	0.0166815399473685	0.0166558746885991
Ankmy2	0.188963974255032	0.228782531020481
Ankra2	0.118097308544627	0.129431013374113
Ankrd10	0.294325547776506	0.33701616912715
Ankrd11	0.460658085080165	0.472312301058763
Ankrd12	0.446593450590094	0.465784885132037
Ankrd13a	0.21073089993173	0.246992214607594
Ankrd13b	0.215900905082367	0.180933647822573
Ankrd13c	0.24807827882116	0.277749728690426
Ankrd13d	0.185887268228405	0.252407189987914
Ankrd16	0.155405797323099	0.170941365735861
Ankrd17	0.509004263127557	0.566790341494184
Ankrd2	0.0127399980227525	0.0135988359894568
Ankrd22	0.0131872272349847	0.0152043123112404
Ankrd23	0.0563979711395648	0.0877488953032048
Ankrd24	0.146839379571265	0.230324185796071
Ankrd26	0.220452369797181	0.254228042767606
Ankrd27	0.220722390750373	0.191385853667754
Ankrd28	0.388146080440478	0.489112455800608
Ankrd29	0.125019455594445	0.182276761896392
Ankrd33b	0.114096298190752	0.0497386017157154
Ankrd34a	0.0368099494693268	0.0425474914936869
Ankrd34b	0.0512774397842	0.0850523473196591
Ankrd34c	0.0275239963868682	0.028856827723983
Ankrd35	0.0473382330714712	0.0791098637714622
Ankrd37	0.0372087342296203	0.0391499616195937
Ankrd39	0.0677791435585564	0.0986766571863119
Ankrd40	0.0796536180490687	0.0872262245181604
Ankrd42	0.190749379638362	0.224060217675323
Ankrd44	0.357715554520917	0.41445600404588
Ankrd45	0.13285677052095	0.137916211012633
Ankrd46	0.132376810314512	0.152131766219469
Ankrd49	0.0524362164093689	0.0496794518171089
Ankrd52	0.235632064035219	0.246500885380313
Ankrd53	0.0107670138845363	0.0117766652020204
Ankrd54	0.0893780399924467	0.100666079063893
Ankrd55	0.166082358144484	0.349325826326934
Ankrd6	0.234127948692177	0.256418624446099
Ankrd60	0.0096301983433204	NA
Ankrd61	0.0303101419063623	0.0281999381429958
Ankrd63	0.0186511774238248	0.00679894651686529
Ankrd65	0.0148420787296389	0.00679894651686529
Ankrd66	0.0207413097232463	0.0179908167467476
Ankrd7	0.0156038804096498	0.00961538461538462
Ankrd9	0.021537773360248	0.0337682417487383
Anks1	0.342785163896498	0.354348698367196
Anks1b	0.721347365114935	0.849421866683368
Anks3	0.239129246175755	0.272118784502066
Anks4b	0.00794439063409038	NA
Anks6	0.175352520790312	0.193373702058432
Ankzf1	0.105599270350211	0.129173601290499
Anln	0.107465359881654	0.126508627018947
Ano1	0.103112388941251	0.130979441780651
Ano10	0.207988724835475	0.235616438356164
Ano2	0.0638160165770604	0.0627950107481275
Ano3	0.285776587096898	0.259237601072064
Ano4	0.372257806927714	0.52806974368597
Ano5	0.108977030830662	0.175038589200442
Ano6	0.37554618156961	0.37674592159546
Ano7	0.0166815399473685	0.0117766652020204
Ano8	0.14825607744629	0.175995405009992
Ano9	0.00589709711163649	0.00679894651686529
Anp32b	0.133908614686122	0.149682671764458
Anp32e	0.0948994189288569	0.097579445910651
Anpep	0.034560160599914	0.0340136054421769
Antxr1	0.273295373931206	0.305770649842243
Antxr2	0.162534683628198	0.116663150736635
Antxrl	0.00340465113863222	0.0117766652020204
Anxa1	0.0178429597196348	0.0152043123112404
Anxa10	0.0148420787296389	0.0117766652020204
Anxa11	0.0616551835041641	0.0379510707571278
Anxa13	0.0112926048874493	0.0117766652020204
Anxa2	0.0592728315740887	0.0739706743689553
Anxa3	0.066724709322011	0.0630882450636469
Anxa4	0.049310493464883	0.0445463878119914
Anxa5	0.100899995863564	0.0985813681419569
Anxa6	0.257772913843047	0.243110604964045
Anxa7	0.135927734924469	0.151744797174704
Anxa9	0.0350548868265541	0.0356479885744317
Aoah	0.0417457089658463	0.0474740004334269
Aoc2	0.0447213651959203	0.0515086423674035
Aoc3	0.013704663880767	0.0166558746885991
Aox1	0.0717302266431119	0.0855765813411418
Ap1ar	0.217794667730646	0.223145753205335
Ap1b1	0.252017460667794	0.327001656958329
Ap1g1	0.316891810709081	0.344575520945576
Ap1g2	0.0839232837829468	0.0718578656260464
Ap1m1	0.176984081600836	0.181365308848915
Ap1m2	0.0391161401759532	0.0628219107696057
Ap1s1	0.0965898277715793	0.0948246956075019
Ap1s2	0.139418039172881	0.170571267543105
Ap1s3	0.0902816487529082	0.116776241765381
Ap2a1	0.209652053632664	0.250914448750324
Ap2a2	0.312524718909699	0.323181337096565
Ap2b1	0.354178237685873	0.356511935498529
Ap2m1	0.111565204914852	0.121748969880529
Ap2s1	0.0831068889097978	0.0895080588997759
Ap3b1	0.360289289821397	0.363951755910625
Ap3b2	0.291229088934746	0.334648040903447
Ap3d1	0.261937722043724	0.282830441557748
Ap3m1	0.164201218456387	0.177631334988169
Ap3m2	0.146959927447619	0.165184762312926
Ap3s1	0.273797439274163	0.250840313061281
Ap3s2	0.192643606367215	0.228595068606424
Ap4e1	0.212708603779613	0.242863712405771
Ap4m1	0.122131957133579	0.119708156756589
Ap4s1	0.154974263060997	0.1868422015832
Ap5b1	0.0262133428791419	0.0254469755794763
Ap5m1	0.144381400554859	0.16032825505745
Ap5s1	0.0335505976499879	0.0478742788346209
Ap5z1	0.100988593683141	0.102419751572611
Apaf1	0.204569885056271	0.207391114179018
Apba1	0.578880513677566	0.542663045682028
Apba2	0.553905430726181	0.532773521870488
Apba3	0.0611214510362403	0.0784261573418333
Apbb1	0.170930794253174	0.197053919448921
Apbb1ip	0.0925771106954182	0.0781814751030876
Apbb2	0.477143972538284	0.580312606084786
Apc	0.650057205590486	0.657738311503955
Apc2	0.251440620939663	0.261763187703597
Apcdd1	0.121966500896819	0.0902315088385204
Apeh	0.0933947328724541	0.123002951753846
Apex1	0.0431804610575164	0.0385550972312467
Apex2	0.333149668279167	0.383206306900262
Aph1a	0.0723929099792962	0.0901099050730918
Api5	0.147368764902807	0.161973669671487
Apip	0.109493582542753	0.121967824027596
Apitd1	0.0771145234828714	0.0837684789003421
Apln	0.0296589885150373	0.0375260304624208
Aplnr	0.0268668760228765	0.0406161036817117
Aplp1	0.199965499888953	0.196934980170124
Aplp2	0.346032967426823	0.38018197292405
Apmap	0.123363869315048	0.1410194825408
Apoa1	0.0127399980227525	0.0204006120275414
Apoa1bp	0.0763206222087145	0.0992226207969253
Apoa2	0.00761320788697256	0.00679894651686529
Apob	0.00340465113863222	0.0117766652020204
Apobec1	0.0465137753007909	0.0490602143848041
Apobec2	0.00589709711163649	0.0117766652020204
Apobec3	0.0504099258589179	0.0570586934013401
Apobec4	0.0193831418630703	0.0252295228949183
Apobr	0.00589709711163649	0.00679894651686529
Apoc1	0.0090081734779661	0.0135988359894568
Apod	0.0695443735521036	0.131187307124556
Apoe	0.153447851838196	0.184535539599501
Apof	0.00481493172198371	NA
Apoh	0.0231098428817469	0.0319712950322237
Apol6	0.00643428176131635	0.0135988359894568
Apold1	0.0279013166408407	0.0258440261099141
Apom	0.0117948094994174	0.00679894651686529
Apoo	0.183671233882352	0.217374118021894
Apool	0.103685470343585	0.107240295604802
Apopt1	0.160139181626375	0.176093652521731
App	0.594067123492443	0.686514386599305
Appbp2	0.268190779029194	0.315396024689037
Appl1	0.294187590706467	0.306625719851808
Appl2	0.202453633612206	0.250013138849344
Aprt	0.0404946369893029	0.0367137551198035
Aptx	0.126625057297409	0.142644795536547
Aqp1	0.0171361623701688	0.0192334367747743
Aqp11	0.0508240940304566	0.0598388572683069
Aqp2	0.00340465113863222	0.00679894651686529
Aqp3	0.00761320788697256	NA
Aqp4	0.158219956751142	0.209889439595602
Aqp5	0.00340465113863222	0.00679894651686529
Aqp6	0.00589709711163649	0.0117766652020204
Aqp9	0.0414715340917658	0.0471935905156995
Aqr	0.249274045037283	0.25782298720011
Ar	0.104143911962826	0.136125473194289
Araf	0.329013951130048	0.326896512483289
Arap1	0.129109613114556	0.172687370142446
Arap2	0.26838067436466	0.28479604337276
Arap3	0.0535600803408735	0.0405567882354648
Arc	0.0300222465202472	0.041250521554056
Arcn1	0.197696461281795	0.215141726045005
Areg	0.0107670138845363	0.0117766652020204
Arel1	0.229661042101441	0.248982669247595
Arf1	0.139175008481344	0.156153245578825
Arf3	0.22748889610747	0.229243421255941
